4.680000;-15.140000;21.230000;-15.150000;-6.770000;-24.270000;-10.070000;-23.590000;-8.620000;-5.340000;27.840000;-29.700000;13.200000;29.990000;-11.160000;-7.040000;-6.710000;0.890000;-23.510000;25.320000;22.010000;27.780000;8.830000;-3.750000;-28.560000;25.200000;-22.580000;-5.310000;-14.480000;12.610000
5.780000;25.740000;4.840000;-23.570000;29.900000;17.840000;-2.070000;-4.620000;1.570000;9.920000;-28.790000;-3.200000;17.550000;-29.010000;26.380000;26.120000;24.120000;22.550000;15.860000;19.860000;20.800000;-9.820000;3.260000;-22.040000;-15.460000;-28.520000;-18.290000;-26.020000;26.010000;13.890000
-2.590000;15.490000;23.330000;15.880000;11.170000;0.180000;-11.690000;9.820000;-13.600000;25.860000;-25.310000;-16.950000;18.670000;25.580000;29.900000;-21.810000;3.160000;-27.360000;2.560000;-5.530000;-6.930000;11.450000;-21.990000;-16.910000;-27.640000;-9.210000;-13.220000;-8.660000;4.960000;-27.240000
-29.570000;29.650000;19.160000;-7.590000;-11.070000;23.040000;23.840000;-7.870000;-3.530000;-2.630000;1.660000;-17.700000;7.310000;-5.030000;-21.980000;18.690000;23.890000;27.120000;-15.730000;-2.780000;-12.140000;-2.210000;3.800000;7.890000;-23.960000;-22.540000;12.900000;18.360000;-0.780000;0.510000
-19.220000;17.460000;8.220000;-2.900000;-15.070000;-1.410000;9.000000;-8.880000;28.560000;3.110000;-14.850000;18.340000;21.160000;-22.910000;-17.770000;-13.660000;27.880000;3.820000;-24.660000;11.680000;-18.100000;2.650000;25.720000;1.140000;20.980000;10.680000;-22.450000;-3.260000;9.180000;20.940000
-5.690000;2.100000;-19.820000;-22.560000;13.280000;9.640000;-24.140000;-21.380000;-29.460000;-2.700000;-23.730000;29.700000;-10.190000;28.750000;-28.610000;11.700000;19.110000;28.160000;-0.380000;8.880000;19.050000;16.380000;9.170000;-8.800000;22.020000;15.710000;-10.980000;-26.480000;0.750000;26.550000
-25.390000;22.110000;27.860000;7.800000;26.430000;-21.800000;-19.970000;0.380000;13.510000;-5.440000;21.110000;-7.230000;0.660000;-10.760000;16.270000;23.960000;21.970000;-27.300000;24.330000;-11.370000;-10.000000;19.930000;14.410000;-29.490000;-14.600000;4.610000;25.480000;-24.940000;8.590000;-21.360000
-28.690000;11.700000;-22.660000;-24.410000;24.770000;13.390000;-3.520000;-17.490000;17.120000;-5.110000;-0.100000;10.560000;-21.500000;-22.150000;8.680000;12.060000;-5.320000;-3.070000;-24.290000;18.920000;22.380000;1.500000;8.830000;27.430000;4.970000;-11.150000;24.350000;-5.030000;26.920000;21.610000
-22.040000;24.900000;8.990000;29.890000;-14.830000;25.570000;-6.400000;6.370000;2.810000;21.800000;18.510000;18.780000;-21.710000;27.760000;20.850000;-4.220000;8.790000;-8.490000;18.860000;-1.970000;-12.110000;-7.880000;-5.030000;10.490000;-22.750000;-23.880000;27.680000;9.810000;-5.930000;-23.060000
12.180000;25.980000;-5.300000;25.110000;-21.630000;-22.750000;-13.450000;24.800000;9.500000;9.040000;-16.570000;-13.600000;14.970000;6.630000;3.010000;5.750000;-29.060000;-28.740000;4.930000;-5.230000;15.520000;12.400000;29.560000;-24.180000;-2.200000;-22.350000;-12.190000;7.950000;-12.160000;25.290000
28.760000;7.200000;17.750000;12.710000;-16.160000;-6.550000;-15.010000;27.470000;12.860000;26.320000;9.770000;-25.110000;2.050000;20.480000;26.170000;30.000000;-6.240000;-15.830000;-11.940000;-19.950000;-14.090000;9.920000;-15.660000;13.190000;0.720000;-20.540000;-21.370000;-12.120000;-5.360000;7.720000
