540.580000;442.270000;-475.980000;541.680000;105.770000;-282.570000;236.870000;-506.010000;-403.190000;593.460000;-512.810000;290.190000;202.660000;-293.830000;183.650000;149.160000;119.850000;-493.050000;-538.450000;-479.380000;136.640000;432.200000;-87.900000;-52.950000;-439.810000;295.170000;534.370000;447.880000;-137.340000;-188.720000
-504.860000;-502.990000;-526.230000;-483.280000;-109.800000;265.010000;-203.310000;-51.510000;153.420000;-392.710000;-149.110000;96.580000;212.710000;373.970000;-182.880000;166.410000;551.160000;-289.310000;-18.800000;450.790000;-543.930000;-349.120000;438.110000;-227.900000;-39.330000;18.570000;53.290000;-430.530000;457.420000;37.960000
-301.520000;419.370000;45.360000;-46.640000;495.920000;-509.310000;-331.780000;-250.880000;230.920000;22.230000;337.440000;306.110000;298.280000;-85.150000;-206.380000;-449.340000;251.340000;-86.230000;-377.410000;-438.880000;180.340000;398.790000;-91.360000;-346.880000;454.950000;-418.110000;77.340000;-495.680000;-37.320000;-152.070000
-239.130000;66.030000;-316.990000;-339.380000;285.920000;-350.800000;-296.580000;578.000000;-385.500000;192.220000;295.640000;-496.640000;-125.630000;480.850000;534.060000;-503.780000;-40.600000;-458.160000;-396.980000;-164.180000;-66.990000;-446.100000;-185.900000;-339.660000;-9.250000;494.690000;222.120000;-549.980000;-440.790000;152.620000
-357.440000;381.300000;-97.460000;564.860000;96.340000;-336.560000;352.050000;-311.600000;439.710000;343.840000;334.750000;-278.130000;-303.460000;-118.990000;445.160000;286.240000;-44.410000;237.300000;-475.390000;276.720000;262.190000;-282.110000;255.580000;435.380000;489.970000;-29.780000;-586.810000;340.050000;102.280000;-76.470000
431.810000;191.210000;95.630000;-266.320000;370.870000;20.540000;101.680000;-174.390000;-210.050000;-528.280000;217.520000;-586.430000;316.500000;-46.550000;366.580000;377.310000;-377.860000;515.580000;-119.170000;-30.480000;542.840000;-224.210000;-480.830000;-108.900000;-500.890000;490.680000;493.490000;-75.750000;-361.060000;162.940000
-324.480000;-455.450000;-286.300000;379.840000;-380.110000;-595.190000;592.620000;286.630000;75.940000;22.690000;-153.120000;-27.240000;-595.190000;78.470000;580.880000;-587.000000;300.850000;39.520000;-371.390000;469.330000;-247.160000;463.130000;-408.970000;-41.220000;348.510000;342.770000;94.380000;304.020000;586.800000;372.490000
-500.510000;-234.670000;29.080000;-412.270000;158.590000;184.390000;44.230000;-236.930000;510.090000;362.740000;-501.860000;438.220000;-257.420000;-423.820000;558.110000;-504.860000;-434.370000;-328.410000;369.840000;-493.460000;161.520000;-502.070000;-220.130000;546.230000;188.660000;-593.210000;226.100000;192.450000;152.840000;-19.890000
407.530000;74.330000;-474.370000;507.520000;423.360000;-360.670000;-351.070000;563.720000;83.900000;527.580000;311.370000;243.830000;-53.500000;-177.260000;-10.620000;387.030000;435.800000;-388.280000;-125.290000;533.530000;66.300000;-209.730000;319.750000;-234.670000;310.320000;312.160000;559.360000;545.460000;-231.470000;437.820000
237.060000;314.530000;-487.980000;545.090000;-377.020000;350.060000;363.060000;235.570000;-54.750000;-31.010000;-185.890000;582.750000;425.360000;312.540000;193.770000;281.080000;125.340000;-406.020000;-557.090000;-532.980000;192.760000;239.190000;288.350000;-499.040000;-199.960000;-189.820000;543.270000;-268.410000;64.830000;-553.170000
-29.370000;126.830000;258.670000;174.420000;-198.670000;-370.680000;423.380000;406.570000;243.420000;-270.580000;530.480000;-213.130000;-451.720000;118.260000;-420.270000;492.780000;423.310000;539.250000;-34.620000;273.720000;455.690000;-486.980000;595.400000;-239.360000;-569.460000;-123.430000;-107.490000;-585.120000;-406.170000;-272.990000
-256.710000;-542.190000;551.080000;76.210000;142.460000;242.490000;386.510000;-190.640000;-484.630000;-263.060000;217.470000;469.850000;-500.540000;350.730000;344.540000;-566.050000;-487.150000;399.520000;-74.450000;583.040000;281.890000;-581.740000;-24.390000;572.350000;89.110000;447.340000;260.480000;193.130000;-476.110000;-170.970000
62.890000;28.010000;-20.700000;-598.810000;363.580000;-526.610000;-592.890000;257.620000;-321.400000;-8.160000;20.800000;-343.000000;389.540000;-383.450000;201.440000;283.280000;-365.160000;340.250000;-568.550000;321.850000;522.390000;-58.290000;-52.950000;-271.290000;116.580000;486.500000;-484.940000;-596.050000;-474.160000;-205.150000
-236.400000;-158.560000;-182.750000;-368.930000;-215.580000;126.800000;-110.820000;235.480000;-405.330000;425.620000;449.790000;87.430000;167.000000;-251.510000;570.280000;72.420000;9.440000;406.300000;8.650000;329.690000;-77.930000;452.990000;-203.950000;-112.370000;-523.240000;-508.560000;360.180000;-477.570000;-285.710000;-371.780000
-134.750000;-371.510000;-177.680000;-149.270000;-370.220000;120.060000;-108.380000;569.890000;175.030000;486.620000;64.080000;320.150000;-388.980000;-436.860000;29.420000;142.910000;-410.950000;569.700000;483.890000;-314.610000;261.930000;226.610000;-78.850000;142.090000;344.410000;-110.050000;-127.230000;-579.730000;344.200000;258.900000
532.140000;55.470000;-458.770000;42.920000;166.450000;486.240000;572.510000;397.970000;118.230000;207.840000;137.440000;-443.550000;90.210000;99.340000;598.280000;213.060000;483.470000;578.070000;-215.270000;569.310000;279.940000;-60.230000;-195.120000;267.240000;217.100000;-91.630000;-423.740000;352.180000;-227.670000;-463.110000
