-6.270000;-118.850000;-77.310000;38.480000;105.830000;25.380000;127.610000;-117.040000;123.000000;87.820000;5.840000;-31.120000;3.560000;-110.240000;-18.490000;-52.110000;14.660000;-38.830000;91.880000;-36.070000;120.060000;11.330000;62.670000;-24.930000;-27.730000;-27.150000;-7.110000;48.180000;-19.690000;-84.660000
67.140000;-6.870000;-110.090000;100.630000;-37.490000;83.040000;91.550000;13.190000;41.380000;-123.740000;2.500000;-94.530000;-67.050000;-44.640000;50.470000;-105.270000;2.200000;-5.700000;-2.570000;-1.770000;-11.190000;-75.290000;-46.840000;-107.380000;-55.490000;100.530000;1.930000;111.370000;81.610000;3.640000
-6.030000;-15.390000;-76.700000;-105.440000;-102.630000;-76.910000;65.700000;92.310000;-112.010000;9.790000;-69.320000;75.390000;79.830000;-38.010000;-26.000000;-100.510000;-119.290000;-41.330000;94.110000;-71.560000;72.530000;42.510000;-69.280000;-102.990000;75.100000;-16.750000;25.560000;-51.980000;81.580000;29.630000
-8.350000;-126.060000;-83.520000;39.160000;36.210000;66.690000;-45.620000;82.060000;116.430000;-37.300000;-5.140000;-28.030000;86.220000;-91.600000;43.180000;61.130000;-31.480000;-10.440000;-33.420000;62.640000;80.240000;-11.870000;-84.220000;72.810000;-55.020000;44.580000;0.760000;44.140000;120.500000;11.780000
-90.070000;79.960000;88.600000;18.040000;34.400000;-88.990000;-88.340000;41.040000;-12.600000;8.830000;-36.910000;88.210000;93.540000;12.400000;9.990000;-124.880000;104.480000;111.110000;110.140000;79.810000;-21.230000;-126.250000;112.700000;-33.230000;-52.410000;-27.760000;-34.100000;-11.490000;102.370000;-21.160000
-80.230000;7.150000;69.930000;-24.510000;71.540000;44.020000;-27.870000;75.790000;-77.380000;-72.030000;1.560000;35.320000;87.490000;121.900000;-58.090000;17.140000;-51.120000;67.810000;-111.360000;94.310000;-33.090000;-117.940000;-88.460000;111.050000;-6.650000;-37.140000;-115.890000;-51.070000;-9.920000;-120.100000
-85.850000;-123.650000;40.410000;100.800000;22.100000;98.810000;-46.570000;-43.880000;120.430000;92.780000;77.570000;21.180000;84.120000;-105.120000;-87.650000;-74.120000;34.780000;-119.210000;-15.190000;75.390000;-120.570000;78.230000;93.180000;38.810000;-72.520000;117.900000;25.510000;-43.380000;48.180000;49.160000
47.230000;-104.880000;50.070000;72.530000;-19.880000;73.870000;63.470000;-15.470000;-32.540000;59.420000;116.620000;-61.100000;-108.010000;32.960000;-125.670000;-65.450000;69.650000;-67.890000;29.870000;-16.560000;-121.010000;-112.510000;43.120000;-12.700000;-67.830000;-86.880000;0.950000;-7.650000;98.440000;124.160000
104.290000;61.100000;-71.840000;-43.730000;54.130000;-98.200000;-8.360000;119.060000;-35.350000;-50.010000;84.520000;-112.190000;32.750000;-123.400000;-78.680000;93.690000;88.410000;106.960000;125.640000;109.410000;58.460000;118.250000;76.540000;17.320000;44.680000;-22.260000;-112.540000;-3.310000;-126.180000;-38.790000
66.560000;-122.560000;-58.640000;-90.940000;34.710000;21.010000;-56.160000;-117.910000;48.830000;-121.980000;78.030000;-50.360000;124.330000;-113.960000;109.060000;53.780000;-98.960000;65.460000;-120.850000;-111.530000;-5.770000;-121.430000;-119.850000;69.940000;-75.490000;-57.710000;-56.300000;-71.830000;84.880000;30.270000
